ID,DATE,MANUFACTURER,S15,EQUIPMENT_FAILURE
100336,2/17/16,Y,20.64,0
100336,2/18/16,Y,28.8,0
100336,2/19/16,Y,29.04,0
100336,2/20/16,Y,28.08,0
100336,2/21/16,Y,24.24,0
100336,2/22/16,Y,26.4,0
100336,2/23/16,Y,18.72,0
100336,2/24/16,Y,27.84,0
100336,2/25/16,Y,18.48,0
100336,2/26/16,Y,26.64,0
100336,2/27/16,Y,26.64,0
100336,2/28/16,Y,25.92,0
100336,2/29/16,Y,18.24,0
100336,3/1/16,Y,22.56,0
100336,3/2/16,Y,23.04,0
100336,3/3/16,Y,29.04,0
100336,3/4/16,Y,27.84,0
100336,3/5/16,Y,22.8,0
100336,3/6/16,Y,21.6,0
100336,3/7/16,Y,21.6,0
100336,3/8/16,Y,27.84,0
100336,3/9/16,Y,27.12,0
100336,3/10/16,Y,21.6,0
100336,3/11/16,Y,28.32,0
100336,3/12/16,Y,22.56,0
100336,3/13/16,Y,24.24,0
100336,3/14/16,Y,18.48,0
100336,3/15/16,Y,28.32,0
100336,3/16/16,Y,22.8,0
100336,3/17/16,Y,22.8,0
100336,3/18/16,Y,30,0
100336,3/19/16,Y,21.6,0
100336,3/20/16,Y,28.8,0
100336,3/21/16,Y,25.92,0
100336,3/22/16,Y,20.88,0
100336,3/23/16,Y,30,0
100336,3/24/16,Y,27.36,0
100336,3/25/16,Y,19.44,0
100336,3/26/16,Y,25.92,0
100336,3/27/16,Y,0,0
100336,3/28/16,Y,0,1
100336,3/29/16,Y,0,0
100336,3/30/16,Y,0,0
100336,3/31/16,Y,0,0
100336,4/1/16,Y,0,0
100336,4/2/16,Y,0,0
100336,4/3/16,Y,0,0
100336,4/4/16,Y,0,0
100336,4/5/16,Y,0,0
100336,4/6/16,Y,0,0
100336,4/7/16,Y,0,0
100336,4/8/16,Y,0,0
100336,4/9/16,Y,0,0
100336,4/10/16,Y,0,0
100336,4/11/16,Y,0,0
100336,4/12/16,Y,0,0
100336,4/13/16,Y,0,0
100336,4/14/16,Y,0,0
100336,4/15/16,Y,0,0
100336,4/16/16,Y,0,0
100336,4/17/16,Y,0,0
100336,4/18/16,Y,0,0
100336,4/19/16,Y,0,0
100336,4/20/16,Y,0,0
100336,4/21/16,Y,0,0
100336,4/22/16,Y,0,0
100336,4/23/16,Y,0,0
100336,4/24/16,Y,0,0
100336,4/25/16,Y,0,0
100336,4/26/16,Y,0,0
100336,4/27/16,Y,0,0
100336,4/28/16,Y,0,0
100336,4/29/16,Y,0,0
100336,4/30/16,Y,0,0
100336,5/1/16,Y,0,0
100336,5/2/16,Y,0,0
100336,5/3/16,Y,0,0
100336,5/4/16,Y,0,0
100336,5/5/16,Y,0,0
100336,5/6/16,Y,0,0
100336,5/7/16,Y,0,0
100336,5/8/16,Y,0,0
100336,5/9/16,Y,0,0
100336,5/10/16,Y,0,0
100336,5/11/16,Y,0.0083,0
100336,5/12/16,Y,14.7186,0
100336,5/13/16,Y,24.96,0
100336,5/14/16,Y,24.24,0
100336,5/15/16,Y,29.04,0
100336,5/16/16,Y,19.68,0
100336,5/17/16,Y,25.44,0
100336,5/18/16,Y,18.96,0
100336,5/19/16,Y,15.2256,0
100336,5/20/16,Y,29.52,0
100336,5/21/16,Y,18.48,0
100336,5/22/16,Y,28.08,0
100336,5/23/16,Y,26.16,0
100336,5/24/16,Y,19.92,0
100336,5/25/16,Y,29.52,0
100336,5/26/16,Y,29.76,0
100336,5/27/16,Y,23.04,0
100336,5/28/16,Y,22.56,0
100336,5/29/16,Y,24.48,0
100336,5/30/16,Y,22.32,0
100336,5/31/16,Y,28.56,0
100336,6/1/16,Y,21.84,0
100336,6/2/16,Y,25.68,0
100336,6/3/16,Y,18.254441,0
100336,6/4/16,Y,20.64,0
100336,6/5/16,Y,20.88,0
100336,6/6/16,Y,20.4,0
100336,6/7/16,Y,18,0
100336,6/8/16,Y,23.28,0
100336,6/9/16,Y,21.12,0
100336,6/10/16,Y,18.24,0
100336,6/11/16,Y,24.24,0
100336,6/12/16,Y,28.56,0
100336,6/13/16,Y,26.16,0
100336,6/14/16,Y,21.12,0
100336,6/15/16,Y,21.84,0
100336,6/16/16,Y,26.16,0
100336,6/17/16,Y,22.32,0
100336,6/18/16,Y,20.64,0
100336,6/19/16,Y,20.16,0
100336,6/20/16,Y,21.84,0
100336,6/21/16,Y,25.44,0
100336,6/22/16,Y,22.8,0
100336,6/23/16,Y,18.72,0
100336,6/24/16,Y,25.44,0
100336,6/25/16,Y,28.56,0
100336,6/26/16,Y,22.7268,0
100336,6/27/16,Y,22.08,0
100336,6/28/16,Y,27.36,0
100336,6/29/16,Y,22.8,0
100336,6/30/16,Y,18.24,0
100336,7/1/16,Y,27.6,0
100336,7/2/16,Y,24.72,0
100336,7/3/16,Y,6.4,0
100336,7/4/16,Y,11.9664,0
100336,7/5/16,Y,10.8584,0
100336,7/6/16,Y,0.2464,0
100336,7/7/16,Y,0,0
100336,7/8/16,Y,0,0
100336,7/9/16,Y,0,0
100336,7/10/16,Y,13.2354,0
100336,7/11/16,Y,24.72,0
100336,7/12/16,Y,23.28,0
100336,7/13/16,Y,29.52,0
100336,7/14/16,Y,27.84,0
100336,7/15/16,Y,19.44,0
100336,7/16/16,Y,30,0
100336,7/17/16,Y,27.12,0
100336,7/18/16,Y,27.6,0
100336,7/19/16,Y,29.28,0
100336,7/20/16,Y,26.88,0
100336,7/21/16,Y,24.48,0
100336,7/22/16,Y,18.48,0
100336,7/23/16,Y,24.72,0
100336,7/24/16,Y,29.52,0
100336,7/25/16,Y,15.7311,0
100336,7/26/16,Y,23.04,0
100336,7/27/16,Y,18.48,0
100336,7/28/16,Y,27.6,0
100336,7/29/16,Y,18,0
100336,7/30/16,Y,28.08,0
100336,7/31/16,Y,29.76,0
100336,8/1/16,Y,10.3095,0
100336,8/2/16,Y,21.36,0
100336,8/3/16,Y,20.16,0
100336,8/4/16,Y,22.08,0
100336,8/5/16,Y,26.64,0
100336,8/6/16,Y,23.04,0
100336,8/7/16,Y,20.16,0
100336,8/8/16,Y,18.24,0
100336,8/9/16,Y,26.64,0
100336,8/10/16,Y,20.4,0
100336,8/11/16,Y,18,0
100336,8/12/16,Y,29.28,0
100336,8/13/16,Y,21.6,0
100336,8/14/16,Y,23.52,0
100336,8/15/16,Y,0,0
100336,8/16/16,Y,0,0
100336,8/17/16,Y,0,0
100336,8/18/16,Y,0,0
100336,8/19/16,Y,0,0
100336,8/20/16,Y,0,0
100336,8/21/16,Y,0,0
100336,8/22/16,Y,0,0
100336,8/23/16,Y,0,0
100336,8/24/16,Y,0,0
100336,8/25/16,Y,0,0
100336,8/26/16,Y,0,0
100336,8/27/16,Y,0,0
100336,8/28/16,Y,0,0
100336,8/29/16,Y,0,0
100336,8/30/16,Y,0,0
100336,8/31/16,Y,0,0
100336,9/1/16,Y,0,0
100336,9/2/16,Y,0,0
100336,9/3/16,Y,0,0
100336,9/4/16,Y,0,0
100336,9/5/16,Y,0,0
100336,9/6/16,Y,0,0
100336,9/7/16,Y,0,0
100336,9/8/16,Y,0,0
100336,9/9/16,Y,0,0
100336,9/10/16,Y,4.8741,0
100336,9/11/16,Y,11.9968,0
100336,9/12/16,Y,29.28,0
100336,9/13/16,Y,20.16,0
100336,9/14/16,Y,28.08,0
100336,9/15/16,Y,18.48,0
100336,9/16/16,Y,25.92,0
100336,9/17/16,Y,22.08,0
100336,9/18/16,Y,27.12,0
100336,9/19/16,Y,28.32,0
100336,9/20/16,Y,24.24,0
100336,9/21/16,Y,22.8,0
100336,9/22/16,Y,20.64,0
100336,9/23/16,Y,25.44,0
100336,9/24/16,Y,29.28,0
100336,9/25/16,Y,27.6,0
100336,9/26/16,Y,22.32,0
100336,9/27/16,Y,20.64,0
100336,9/28/16,Y,21.36,0
100336,9/29/16,Y,24.72,0
100336,9/30/16,Y,23.28,0
100336,10/1/16,Y,22.56,0
100336,10/2/16,Y,25.92,0
100336,10/3/16,Y,19.2,0
100336,10/4/16,Y,22.8,0
100336,10/5/16,Y,30,0
100336,10/6/16,Y,28.56,0
100336,10/7/16,Y,24.24,0
100336,10/8/16,Y,24.48,0
100336,10/9/16,Y,23.04,0
100336,10/10/16,Y,21.84,0
100336,10/11/16,Y,20.88,0
100336,10/12/16,Y,20.16,0
100336,10/13/16,Y,22.32,0
100336,10/14/16,Y,22.8,0
100336,10/15/16,Y,26.88,0
100336,10/16/16,Y,21.84,0
100336,10/17/16,Y,26.4,0
100336,10/18/16,Y,28.56,0
100336,10/19/16,Y,24.96,0
100336,10/20/16,Y,22.32,0
100336,10/21/16,Y,21.12,0
100336,10/22/16,Y,18,0
100336,10/23/16,Y,29.04,0
100336,10/24/16,Y,29.76,0
100336,10/25/16,Y,23.76,0
100336,10/26/16,Y,21.36,0
100336,10/27/16,Y,27.84,0
100336,10/28/16,Y,21.6,0
100336,10/29/16,Y,27.12,0
100336,10/30/16,Y,29.52,0
100336,10/31/16,Y,18.48,0
100336,11/1/16,Y,22.56,0
100336,11/2/16,Y,26.4,0
100336,11/3/16,Y,19.44,0
100336,11/4/16,Y,26.4,0
100336,11/5/16,Y,20.88,0
100336,11/6/16,Y,26.4,0
100336,11/7/16,Y,19.68,0
100336,11/8/16,Y,18.72,0
100336,11/9/16,Y,20.88,0
100336,11/10/16,Y,18.96,0
100336,11/11/16,Y,28.56,0
100336,11/12/16,Y,21.12,0
100336,11/13/16,Y,27.6,0
100336,11/14/16,Y,20.4,0
100336,11/15/16,Y,18,0
100336,11/16/16,Y,18.96,0
100336,11/17/16,Y,21.36,0
100336,11/18/16,Y,28.8,0
100336,11/19/16,Y,23.52,0
100336,11/20/16,Y,0,0
100336,11/21/16,Y,0,0
100336,11/22/16,Y,0,0
100336,11/23/16,Y,0,0
100336,11/24/16,Y,0,0
100336,11/25/16,Y,0,0
100336,11/26/16,Y,0,0
100336,11/27/16,Y,0,0
100336,11/28/16,Y,0,0
100336,11/29/16,Y,0,0
100336,11/30/16,Y,0,0
100336,12/1/16,Y,0,0
100337,12/2/14,R,18.248276,0
100337,12/3/14,R,16.665,0
100337,12/4/14,R,17.46,0
100337,12/5/14,R,17.383846,0
100337,12/6/14,R,26.4864,0
100337,12/7/14,R,25.7125,0
100337,12/8/14,R,26.413043,0
100337,12/9/14,R,24.36,0
100337,12/10/14,R,19.814286,0
100337,12/11/14,R,22.356,0
100337,12/12/14,R,18.303158,0
100337,12/13/14,R,24.38,0
100337,12/14/14,R,26.398588,0
100337,12/15/14,R,27.6969,0
100337,12/16/14,R,17.56832,0
100337,12/17/14,R,24.322629,0
100337,12/18/14,R,28.292308,0
100337,12/19/14,R,20.268,0
100337,12/20/14,R,19.475345,0
100337,12/21/14,R,21.1128,0
100337,12/22/14,R,27.5808,0
100337,12/23/14,R,23.28,0
100337,12/24/14,R,29.04,0
100337,12/25/14,R,22.08,0
100337,12/26/14,R,24.48,0
100337,12/27/14,R,27.12,0
100337,12/28/14,R,18,0
100337,12/29/14,R,28.32,0
100337,12/30/14,R,24.48,0
100337,12/31/14,R,0,0
100337,1/1/15,R,0,0
100337,1/2/15,R,0,0
100337,1/3/15,R,0,0
100337,1/4/15,R,0,0
100337,1/5/15,R,0,0
100337,1/6/15,R,0,0
100337,1/7/15,R,0,0
100337,1/8/15,R,0,0
100337,1/9/15,R,0,0
100337,1/10/15,R,0,0
100337,1/11/15,R,0,0
100337,1/12/15,R,0,0
100337,1/13/15,R,0,0
100337,1/14/15,R,0,0
100337,1/15/15,R,0,0
100337,1/16/15,R,0,0
100337,1/17/15,R,0,0
100337,1/18/15,R,0,0
100337,1/19/15,R,0,0
100337,1/20/15,R,0,0
100337,1/21/15,R,0,0
100337,1/22/15,R,0,0
100337,1/23/15,R,0,0
100337,1/24/15,R,0,0
100337,1/25/15,R,0,0
100337,1/26/15,R,0,0
100337,1/27/15,R,0,0
100337,1/28/15,R,0,0
100337,1/29/15,R,0,0
100337,1/30/15,R,0,0
100337,1/31/15,R,0,0
100337,2/1/15,R,0,0
100337,2/2/15,R,0,0
100337,2/3/15,R,0,0
100337,2/4/15,R,0,0
100337,2/5/15,R,0,0
100337,2/6/15,R,0,0
100337,2/7/15,R,0,0
100337,2/8/15,R,0,0
100337,2/9/15,R,0,0
100337,2/10/15,R,0,0
100337,2/11/15,R,0,0
100337,2/12/15,R,0,0
100337,2/13/15,R,0,0
100337,2/14/15,R,0,0
100337,2/15/15,R,0,0
100337,2/16/15,R,0,0
100337,2/17/15,R,0,0
100337,2/18/15,R,0,0
100337,2/19/15,R,0,0
100337,2/20/15,R,0,0
100337,2/21/15,R,0,0
100337,2/22/15,R,0,0
100337,2/23/15,R,0,0
100337,2/24/15,R,0,0
100337,2/25/15,R,0,0
100337,2/26/15,R,0,0
100337,2/27/15,R,0,0
100337,2/28/15,R,0,0
100337,3/1/15,R,0,0
100337,3/2/15,R,0,0
100337,3/3/15,R,0,1
100337,3/4/15,R,0,0
100337,3/5/15,R,0,0
100337,3/6/15,R,0,0
100337,3/7/15,R,0,0
100337,3/8/15,R,0,0
100337,3/9/15,R,0,0
100337,3/10/15,R,0,0
100337,3/11/15,R,0,0
100337,3/12/15,R,0,0
100337,3/13/15,R,0,0
100337,3/14/15,R,0,0
100337,3/15/15,R,0,0
100337,3/16/15,R,0,0
100337,3/17/15,R,0,0
100337,3/18/15,R,0,0
100337,3/19/15,R,0,0
100337,3/20/15,R,0,0
100337,3/21/15,R,0,0
100337,3/22/15,R,0,0
100337,3/23/15,R,0,0
100337,3/24/15,R,0,0
100337,3/25/15,R,0,0
100337,3/26/15,R,0,0
100337,3/27/15,R,0,0
100337,3/28/15,R,0,0
100337,3/29/15,R,0,0
100337,3/30/15,R,0,0
100337,3/31/15,R,0,0
100337,4/1/15,R,0,0
100337,4/2/15,R,0,0
100337,4/3/15,R,0,0
100337,4/4/15,R,0,0
100337,4/5/15,R,0,0
100337,4/6/15,R,0,0
100337,4/7/15,R,0,0
100337,4/8/15,R,0,0
100337,4/9/15,R,0,0
100337,4/10/15,R,0,0
100337,4/11/15,R,0,0
100337,4/12/15,R,0,0
100337,4/13/15,R,0,0
100337,4/14/15,R,0,0
100337,4/15/15,R,0,0
100337,4/16/15,R,0,0
100337,4/17/15,R,0,0
100337,4/18/15,R,0,0
100337,4/19/15,R,0,0
100337,4/20/15,R,0,0
100337,4/21/15,R,20.736,0
100337,4/22/15,R,21.6,0
100337,4/23/15,R,25.2,0
100337,4/24/15,R,0,0
100337,4/25/15,R,12.864,0
100337,4/26/15,R,27.12,0
100337,4/27/15,R,23.04,0
100337,4/28/15,R,30,0
100337,4/29/15,R,22.8,0
100337,4/30/15,R,26.64,0
100337,5/1/15,R,10.488,0
100337,5/2/15,R,23.5104,0
100337,5/3/15,R,28.56,0
100337,5/4/15,R,21.6,0
100337,5/5/15,R,28.32,0
100337,5/6/15,R,20.16,0
100337,5/7/15,R,18,0
100337,5/8/15,R,28.32,0
100337,5/9/15,R,18.48,0
100337,5/10/15,R,20.64,0
100337,5/11/15,R,29.04,0
100337,5/12/15,R,21.12,0
100337,5/13/15,R,22.56,0
100337,5/14/15,R,27.12,0
100337,5/15/15,R,18.221793,0
100337,5/16/15,R,19.68,0
100337,5/17/15,R,23.28,0
100337,5/18/15,R,23.04,0
100337,5/19/15,R,26.16,0
100337,5/20/15,R,25.68,0
100337,5/21/15,R,27.6,0
100337,5/22/15,R,18.72,0
100337,5/23/15,R,29.28,0
100337,5/24/15,R,25.68,0
100337,5/25/15,R,23.28,0
100337,5/26/15,R,24.96,0
100337,5/27/15,R,22.8,0
100337,5/28/15,R,26.16,0
100337,5/29/15,R,21.36,0
100337,5/30/15,R,21.36,0
100337,5/31/15,R,23.52,0
100337,6/1/15,R,19.2,0
100337,6/2/15,R,23.52,0
100337,6/3/15,R,18.96,0
100337,6/4/15,R,18.96,0
100337,6/5/15,R,28.32,0
100337,6/6/15,R,26.16,0
100337,6/7/15,R,22.32,0
100337,6/8/15,R,18.72,0
100337,6/9/15,R,29.76,0
100337,6/10/15,R,21.84,0
100337,6/11/15,R,18.72,0
100337,6/12/15,R,24.48,0
100337,6/13/15,R,29.52,0
100337,6/14/15,R,22.32,0
100337,6/15/15,R,18,0
100337,6/16/15,R,22.08,0
100337,6/17/15,R,25.44,0
100337,6/18/15,R,20.16,0
100337,6/19/15,R,23.52,0
100337,6/20/15,R,23.28,0
100337,6/21/15,R,18.24,0
100337,6/22/15,R,18.48,0
100337,6/23/15,R,22.8,0
100337,6/24/15,R,28.08,0
100337,6/25/15,R,26.4,0
100337,6/26/15,R,21.12,0
100337,6/27/15,R,18.72,0
100337,6/28/15,R,21.924,0
100337,6/29/15,R,26.88,0
100337,6/30/15,R,28.8,0
100337,7/1/15,R,24.24,0
100337,7/2/15,R,18.72,0
100337,7/3/15,R,26.4,0
100337,7/4/15,R,23.04,0
100337,7/5/15,R,28.56,0
100337,7/6/15,R,24.24,0
100337,7/7/15,R,20.4,0
100337,7/8/15,R,22.08,0
100337,7/9/15,R,25.2,0
100337,7/10/15,R,29.52,0
100337,7/11/15,R,27.12,0
100337,7/12/15,R,25.92,0
100337,7/13/15,R,20.64,0
100337,7/14/15,R,24.72,0
100337,7/15/15,R,18,0
100337,7/16/15,R,28.32,0
100337,7/17/15,R,21.12,0
100337,7/18/15,R,22.56,0
100337,7/19/15,R,19.92,0
100337,7/20/15,R,29.04,0
100337,7/21/15,R,30,0
100337,7/22/15,R,18.96,0
100337,7/23/15,R,28.56,0
100337,7/24/15,R,19.2,0
100337,7/25/15,R,20.88,0
100337,7/26/15,R,30,0
100337,7/27/15,R,19.92,0
100337,7/28/15,R,28.08,0
100337,7/29/15,R,24.96,0
100337,7/30/15,R,24.72,0
100337,7/31/15,R,19.68,0
100337,8/1/15,R,23.52,0
100337,8/2/15,R,20.4,0
100337,8/3/15,R,22.8,0
100337,8/4/15,R,28.8,0
100337,8/5/15,R,27.36,0
100337,8/6/15,R,25.44,0
100337,8/7/15,R,23.04,0
100337,8/8/15,R,19.7208,0
100337,8/9/15,R,26.136,0
100337,8/10/15,R,22.56,0
100337,8/11/15,R,22.56,0
100337,8/12/15,R,18.96,0
100337,8/13/15,R,19.44,0
100337,8/14/15,R,23.52,0
100337,8/15/15,R,22.08,0
100337,8/16/15,R,27.84,0
100337,8/17/15,R,27.36,0
100337,8/18/15,R,25.92,0
100337,8/19/15,R,18.72,0
100337,8/20/15,R,22.8,0
100337,8/21/15,R,18.72,0
100337,8/22/15,R,26.16,0
100337,8/23/15,R,22.5792,0
100337,8/24/15,R,26.4,0
100337,8/25/15,R,19.68,0
100337,8/26/15,R,20.64,0
100337,8/27/15,R,26.88,0
100337,8/28/15,R,18.96,0
100337,8/29/15,R,22.32,0
100337,8/30/15,R,30,0
100337,8/31/15,R,20.4,0
100337,9/1/15,R,18.96,0
100337,9/2/15,R,26.4,0
100337,9/3/15,R,27.9552,0
100337,9/4/15,R,26.208,0
100337,9/5/15,R,23.52,0
100337,9/6/15,R,29.28,0
100337,9/7/15,R,18.48,0
100337,9/8/15,R,26.16,0
100337,9/9/15,R,23.52,0
100337,9/10/15,R,21.12,0
100337,9/11/15,R,21.163697,0
100337,9/12/15,R,18.760114,0
100337,9/13/15,R,25.44,0
100337,9/14/15,R,18.521067,0
100337,9/15/15,R,20.88,0
100337,9/16/15,R,30,0
100337,9/17/15,R,29.76,0
100337,9/18/15,R,18.24,0
100337,9/19/15,R,29.28,0
100337,9/20/15,R,21.84,0
100337,9/21/15,R,22.56,0
100337,9/22/15,R,28.56,0
100337,9/23/15,R,24.48,0
100337,9/24/15,R,26.64,0
100337,9/25/15,R,20.4,0
100337,9/26/15,R,21.6,0
100337,9/27/15,R,18.72,0
100337,9/28/15,R,27.84,0
100337,9/29/15,R,29.04,0
100337,9/30/15,R,29.76,0
100337,10/1/15,R,20.16,0
100337,10/2/15,R,25.68,0
100337,10/3/15,R,22.56,0
100337,10/4/15,R,23.52,0
100337,10/5/15,R,29.76,0
100337,10/6/15,R,26.16,0
100337,10/7/15,R,29.52,0
100337,10/8/15,R,28.32,0
100337,10/9/15,R,22.32,0
100337,10/10/15,R,26.64,0
100337,10/11/15,R,24.96,0
100337,10/12/15,R,23.52,0
100337,10/13/15,R,21.384,0
100337,10/14/15,R,20.196,0
100337,10/15/15,R,24.72,0
100337,10/16/15,R,19.44,0
100337,10/17/15,R,23.52,0
100337,10/18/15,R,21.12,0
100337,10/19/15,R,23.04,0
100337,10/20/15,R,23.04,0
100337,10/21/15,R,24.48,0
100337,10/22/15,R,17.9424,0
100337,10/23/15,R,20.88,0
100337,10/24/15,R,19.2,0
100337,10/25/15,R,27.36,0
100337,10/26/15,R,25.92,0
100337,10/27/15,R,30,0
100337,10/28/15,R,28.08,0
100337,10/29/15,R,27.36,0
100337,10/30/15,R,21.6,0
100337,10/31/15,R,21.84,0
100337,11/1/15,R,27.84,0
100337,11/2/15,R,18,0
100337,11/3/15,R,20.16,0
100337,11/4/15,R,29.52,0
100337,11/5/15,R,18.96,0
100337,11/6/15,R,18.24,0
100337,11/7/15,R,27.12,0
100337,11/8/15,R,19.68,0
100337,11/9/15,R,29.28,0
100337,11/10/15,R,24.24,0
100337,11/11/15,R,22.8,0
100337,11/12/15,R,21.12,0
100337,11/13/15,R,18.48,0
100337,11/14/15,R,23.04,0
100337,11/15/15,R,24.48,0
100337,11/16/15,R,22.32,0
100337,11/17/15,R,29.76,0
100337,11/18/15,R,22.8,0
100337,11/19/15,R,19.2,0
100337,11/20/15,R,24.72,0
100337,11/21/15,R,22.08,0
100337,11/22/15,R,22.08,0
100337,11/23/15,R,24.48,0
100337,11/24/15,R,28.56,0
100337,11/25/15,R,24.24,0
100337,11/26/15,R,19.44,0
100337,11/27/15,R,24.96,0
100337,11/28/15,R,28.08,0
100337,11/29/15,R,24.48,0
100337,11/30/15,R,18.24,0
100337,12/1/15,R,27.6,0
100337,12/2/15,R,21.12,0
100337,12/3/15,R,23.76,0
100337,12/4/15,R,27.36,0
100337,12/5/15,R,24.48,0
100337,12/6/15,R,22.44,0
100337,12/7/15,R,24.48,0
100337,12/8/15,R,20.4,0
100337,12/9/15,R,20.4,0
100337,12/10/15,R,18,0
100337,12/11/15,R,18.24,0
100337,12/12/15,R,24.96,0
100337,12/13/15,R,22.8,0
100337,12/14/15,R,29.76,0
100337,12/15/15,R,28.8,0
100337,12/16/15,R,26.4,0
100337,12/17/15,R,28.32,0
100337,12/18/15,R,24.72,0
100337,12/19/15,R,18.96,0
100337,12/20/15,R,27.12,0
100337,12/21/15,R,26.4,0
100337,12/22/15,R,28.56,0
100337,12/23/15,R,18.72,0
100337,12/24/15,R,24.96,0
100337,12/25/15,R,21.36,0
100337,12/26/15,R,29.52,0
100337,12/27/15,R,29.52,0
100337,12/28/15,R,25.2,0
100337,12/29/15,R,18.5808,0
100337,12/30/15,R,22.8,0
100337,12/31/15,R,25.2,0
100337,1/1/16,R,29.52,0
100337,1/2/16,R,22.8,0
100337,1/3/16,R,23.04,0
100337,1/4/16,R,25.44,0
100337,1/5/16,R,24.72,0
100337,1/6/16,R,23.52,0
100337,1/7/16,R,20.64,0
100337,1/8/16,R,22.344,0
100337,1/9/16,R,14.4072,0
100337,1/10/16,R,18.72,0
100337,1/11/16,R,23.28,0
100337,1/12/16,R,20.64,0
100337,1/13/16,R,22.8,0
100337,1/14/16,R,19.92,0
100337,1/15/16,R,27.6,0
100337,1/16/16,R,19.44,0
100337,1/17/16,R,18.96,0
100337,1/18/16,R,23.9976,0
100337,1/19/16,R,23.04,0
100337,1/20/16,R,27.6,0
100337,1/21/16,R,19.2,0
100337,1/22/16,R,26.16,0
100337,1/23/16,R,29.04,0
100337,1/24/16,R,27.36,0
100337,1/25/16,R,2.1888,0
100337,1/26/16,R,22.7304,0
100337,1/27/16,R,29.28,0
100337,1/28/16,R,18.96,0
100337,1/29/16,R,22.56,0
100337,1/30/16,R,20.4,0
100337,1/31/16,R,23.76,0
100337,2/1/16,R,29.52,0
100337,2/2/16,R,26.4,0
100337,2/3/16,R,23.76,0
100337,2/4/16,R,18.48,0
100337,2/5/16,R,20.64,0
100337,2/6/16,R,22.08,0
100337,2/7/16,R,26.64,0
100337,2/8/16,R,22.8,0
100337,2/9/16,R,28.32,0
100337,2/10/16,R,26.4,0
100337,2/11/16,R,25.44,0
100337,2/12/16,R,28.32,0
100337,2/13/16,R,21.84,0
100337,2/14/16,R,22.56,0
100337,2/15/16,R,23.04,0
100337,2/16/16,R,19.92,0
100337,2/17/16,R,21.6,0
100337,2/18/16,R,29.04,0
100337,2/19/16,R,22.8,0
100337,2/20/16,R,19.2,0
100337,2/21/16,R,27.84,0
100337,2/22/16,R,24.24,0
100337,2/23/16,R,23.52,0
100337,2/24/16,R,27.36,0
100337,2/25/16,R,22.08,0
100337,2/26/16,R,23.52,0
100337,2/27/16,R,20.16,0
100337,2/28/16,R,21.36,0
100337,2/29/16,R,27.6,0
100337,3/1/16,R,29.04,0
100337,3/2/16,R,24.72,0
100337,3/3/16,R,21.12,0
100337,3/4/16,R,24.24,0
100337,3/5/16,R,26.16,0
100337,3/6/16,R,18,0
100337,3/7/16,R,29.04,0
100337,3/8/16,R,25.44,0
100337,3/9/16,R,21.6,0
100337,3/10/16,R,18.72,0
100337,3/11/16,R,26.88,0
100337,3/12/16,R,20.16,0
100337,3/13/16,R,18.72,0
100337,3/14/16,R,18.72,0
100337,3/15/16,R,23.28,0
100337,3/16/16,R,29.28,0
100337,3/17/16,R,25.68,0
100337,3/18/16,R,18.96,0
100337,3/19/16,R,19.44,0
100337,3/20/16,R,28.08,0
100337,3/21/16,R,25.44,0
100337,3/22/16,R,20.4,0
100337,3/23/16,R,20.16,0
100337,3/24/16,R,24.96,0
100337,3/25/16,R,24.48,0
100337,3/26/16,R,27.84,0
100337,3/27/16,R,24.72,0
100337,3/28/16,R,20.16,0
100337,3/29/16,R,18.24,0
100337,3/30/16,R,25.44,0
100337,3/31/16,R,25.2,0
100337,4/1/16,R,22.08,0
100337,4/2/16,R,18,0
100337,4/3/16,R,20.4,0
100337,4/4/16,R,23.04,0
100337,4/5/16,R,26.88,0
100337,4/6/16,R,29.76,0
100337,4/7/16,R,18.96,0
100337,4/8/16,R,30,0
100337,4/9/16,R,29.04,0
100337,4/10/16,R,29.76,0
100337,4/11/16,R,19.2,0
100337,4/12/16,R,25.44,0
100337,4/13/16,R,30,0
100337,4/14/16,R,25.68,0
100337,4/15/16,R,27.36,0
100337,4/16/16,R,24.72,0
100337,4/17/16,R,21.6,0
100337,4/18/16,R,23.04,0
100337,4/19/16,R,29.76,0
100337,4/20/16,R,26.88,0
100337,4/21/16,R,24.96,0
100337,4/22/16,R,20.16,0
100337,4/23/16,R,21.6,0
100337,4/24/16,R,26.16,0
100337,4/25/16,R,20.64,0
100337,4/26/16,R,28.56,0
100337,4/27/16,R,0,0
100337,4/28/16,R,26.64,0
100337,4/29/16,R,21.12,0
100337,4/30/16,R,27.36,0
100337,5/1/16,R,23.52,0
100337,5/2/16,R,27.36,0
100337,5/3/16,R,26.16,0
100337,5/4/16,R,21.36,0
100337,5/5/16,R,26.16,0
100337,5/6/16,R,25.44,0
100337,5/7/16,R,27.6,0
100337,5/8/16,R,24.48,0
100337,5/9/16,R,29.04,0
100337,5/10/16,R,23.04,0
100337,5/11/16,R,26.16,0
100337,5/12/16,R,28.8,0
100337,5/13/16,R,19.68,0
100337,5/14/16,R,30,0
100337,5/15/16,R,18.72,0
100337,5/16/16,R,23.28,0
100337,5/17/16,R,28.32,0
100337,5/18/16,R,23.52,0
100337,5/19/16,R,23.5872,0
100337,5/20/16,R,28.2744,0
100337,5/21/16,R,30,0
100337,5/22/16,R,28.32,0
100337,5/23/16,R,26.64,0
